source,target,type,ligne,distance_m
billancourt_METRO 9,marcel sembat_METRO 9,adjacence,METRO 9,497.5303611499426
marcel sembat_METRO 9,porte de saint cloud_METRO 9,adjacence,METRO 9,1104.8465078634886
porte de saint cloud_METRO 9,exelmans_METRO 9,adjacence,METRO 9,527.6124827558582
exelmans_METRO 9,michel ange molitor_METRO 9,adjacence,METRO 9,348.21940874520425
michel ange molitor_METRO 9,michel ange molitor_METRO 9,correspondance,,0.0
michel ange molitor_METRO 9,michel ange auteuil_METRO 9,adjacence,METRO 9,359.1504242387392
michel ange molitor_METRO 9,michel ange molitor_METRO 10 2,correspondance,,0.0
michel ange auteuil_METRO 9,michel ange auteuil_METRO 9,correspondance,,0.0
michel ange auteuil_METRO 9,jasmin_METRO 9,adjacence,METRO 9,585.3034004501576
michel ange auteuil_METRO 9,michel ange auteuil_METRO 10 1,correspondance,,0.0
jasmin_METRO 9,ranelagh_METRO 9,adjacence,METRO 9,360.5610172614143
ranelagh_METRO 9,la muette_METRO 9,adjacence,METRO 9,411.3878989946439
la muette_METRO 9,rue de la pompe_METRO 9,adjacence,METRO 9,727.0350054042385
rue de la pompe_METRO 9,trocadero_METRO 9,adjacence,METRO 9,580.6234276693276
trocadero_METRO 9,trocadero_METRO 9,correspondance,,0.0
trocadero_METRO 9,iena_METRO 9,adjacence,METRO 9,500.5168145176588
iena_METRO 9,alma marceau_METRO 9,adjacence,METRO 9,501.04972769925394
alma marceau_METRO 9,franklin d. roosevelt_METRO 9,adjacence,METRO 9,762.5582246646369
franklin d. roosevelt_METRO 9,franklin d. roosevelt_METRO 9,correspondance,,0.0
franklin d. roosevelt_METRO 9,saint philippe du roule_METRO 9,adjacence,METRO 9,307.8510322493019
saint philippe du roule_METRO 9,miromesnil_METRO 9,adjacence,METRO 9,377.77003334820273
miromesnil_METRO 9,miromesnil_METRO 9,correspondance,,0.0
miromesnil_METRO 9,saint augustin_METRO 9,adjacence,METRO 9,538.8010466462567
miromesnil_METRO 9,miromesnil_METRO 13 1,correspondance,,0.0
miromesnil_METRO 9,miromesnil_METRO 13 2,correspondance,,0.0
saint augustin_METRO 9,havre caumartin_METRO 9,adjacence,METRO 9,420.3385377546298
havre caumartin_METRO 9,havre caumartin_METRO 9,correspondance,,0.0
havre caumartin_METRO 9,saint lazare_METRO 9,adjacence,METRO 9,291.02777803863313
saint lazare_METRO 9,saint lazare_METRO 9,correspondance,,0.0
saint lazare_METRO 9,chaussee d'antin la fayette_METRO 9,adjacence,METRO 9,817.5519836200301
saint lazare_METRO 9,saint lazare_METRO 12,correspondance,,0.0
saint lazare_METRO 9,saint lazare_METRO 13 1,correspondance,,0.0
saint lazare_METRO 9,saint lazare_METRO 13 2,correspondance,,0.0
saint lazare_METRO 9,saint lazare_METRO 14,correspondance,,0.0
chaussee d'antin la fayette_METRO 9,chaussee d'antin la fayette_METRO 9,correspondance,,0.0
chaussee d'antin la fayette_METRO 9,richelieu drouot_METRO 9,adjacence,METRO 9,373.9752439403187
richelieu drouot_METRO 9,richelieu drouot_METRO 9,correspondance,,0.0
richelieu drouot_METRO 9,grands boulevards_METRO 9,adjacence,METRO 9,431.1439059741202
grands boulevards_METRO 9,bonne nouvelle_METRO 9,adjacence,METRO 9,297.6756462547161
bonne nouvelle_METRO 9,strasbourg saint denis_METRO 9,adjacence,METRO 9,451.38439746679444
strasbourg saint denis_METRO 9,strasbourg saint denis_METRO 9,correspondance,,0.0
strasbourg saint denis_METRO 9,republique_METRO 9,adjacence,METRO 9,809.452216948976
republique_METRO 9,republique_METRO 9,correspondance,,0.0
republique_METRO 9,oberkampf_METRO 9,adjacence,METRO 9,480.8159872281022
republique_METRO 9,republique_METRO 11,correspondance,,0.0
oberkampf_METRO 9,oberkampf_METRO 9,correspondance,,0.0
oberkampf_METRO 9,saint ambroise_METRO 9,adjacence,METRO 9,587.0651429192704
saint ambroise_METRO 9,voltaire_METRO 9,adjacence,METRO 9,599.1182262714976
voltaire_METRO 9,charonne_METRO 9,adjacence,METRO 9,462.3307110097342
charonne_METRO 9,rue des boulets_METRO 9,adjacence,METRO 9,486.37292761831367
rue des boulets_METRO 9,nation_METRO 9,adjacence,METRO 9,630.908448210909
nation_METRO 9,nation_METRO 9,correspondance,,0.0
nation_METRO 9,buzenval_METRO 9,adjacence,METRO 9,557.3056965443395
buzenval_METRO 9,maraichers_METRO 9,adjacence,METRO 9,316.611700359565
maraichers_METRO 9,porte de montreuil_METRO 9,adjacence,METRO 9,342.63742988055986
porte de montreuil_METRO 9,porte de montreuil_METRO 9,correspondance,,0.0
porte de montreuil_METRO 9,robespierre_METRO 9,adjacence,METRO 9,842.2175904107653
robespierre_METRO 9,croix de chavaux_METRO 9,adjacence,METRO 9,878.2558165696454
croix de chavaux_METRO 9,mairie de montreuil_METRO 9,adjacence,METRO 9,717.477249632093
boulogne pont de saint cloud_METRO 10 1,boulogne jean jaures_METRO 10 1,adjacence,METRO 10 1,772.5752016266882
boulogne pont de saint cloud_METRO 10 1,boulogne pont de saint cloud_METRO 10 2,correspondance,,0.0
boulogne jean jaures_METRO 10 1,porte d'auteuil_METRO 10 1,adjacence,METRO 10 1,1534.910013000644
boulogne jean jaures_METRO 10 1,boulogne jean jaures_METRO 10 2,correspondance,,0.0
porte d'auteuil_METRO 10 1,michel ange auteuil_METRO 10 1,adjacence,METRO 10 1,465.2019007668609
michel ange auteuil_METRO 10 1,michel ange auteuil_METRO 10 1,correspondance,,0.0
michel ange auteuil_METRO 10 1,eglise d'auteuil_METRO 10 1,adjacence,METRO 10 1,371.29150136660166
eglise d'auteuil_METRO 10 1,javel andre citroen_METRO 10 1,adjacence,METRO 10 1,688.8854594229
javel andre citroen_METRO 10 1,charles michels_METRO 10 1,adjacence,METRO 10 1,559.3059403334752
javel andre citroen_METRO 10 1,javel andre citroen_METRO 10 2,correspondance,,0.0
charles michels_METRO 10 1,avenue emile zola_METRO 10 1,adjacence,METRO 10 1,664.0191996873392
charles michels_METRO 10 1,charles michels_METRO 10 2,correspondance,,0.0
avenue emile zola_METRO 10 1,la motte picquet grenelle_METRO 10 1,adjacence,METRO 10 1,346.51103898385736
avenue emile zola_METRO 10 1,avenue emile zola_METRO 10 2,correspondance,,0.0
la motte picquet grenelle_METRO 10 1,la motte picquet grenelle_METRO 10 1,correspondance,,0.0
la motte picquet grenelle_METRO 10 1,segur_METRO 10 1,adjacence,METRO 10 1,702.0187767287941
la motte picquet grenelle_METRO 10 1,la motte picquet grenelle_METRO 10 2,correspondance,,0.0
segur_METRO 10 1,duroc_METRO 10 1,adjacence,METRO 10 1,662.184721844393
segur_METRO 10 1,segur_METRO 10 2,correspondance,,0.0
duroc_METRO 10 1,duroc_METRO 10 1,correspondance,,0.0
duroc_METRO 10 1,vaneau_METRO 10 1,adjacence,METRO 10 1,372.43817052438675
duroc_METRO 10 1,duroc_METRO 10 2,correspondance,,0.0
duroc_METRO 10 1,duroc_METRO 13 1,correspondance,,0.0
duroc_METRO 10 1,duroc_METRO 13 2,correspondance,,0.0
vaneau_METRO 10 1,sevres babylone_METRO 10 1,adjacence,METRO 10 1,432.556471523219
vaneau_METRO 10 1,vaneau_METRO 10 2,correspondance,,0.0
sevres babylone_METRO 10 1,sevres babylone_METRO 10 1,correspondance,,0.0
sevres babylone_METRO 10 1,mabillon_METRO 10 1,adjacence,METRO 10 1,652.0718097934996
sevres babylone_METRO 10 1,sevres babylone_METRO 10 2,correspondance,,0.0
sevres babylone_METRO 10 1,sevres babylone_METRO 12,correspondance,,0.0
mabillon_METRO 10 1,odeon_METRO 10 1,adjacence,METRO 10 1,320.17427330758414
mabillon_METRO 10 1,mabillon_METRO 10 2,correspondance,,0.0
odeon_METRO 10 1,odeon_METRO 10 1,correspondance,,0.0
odeon_METRO 10 1,cluny la sorbonne_METRO 10 1,adjacence,METRO 10 1,286.1154897477105
odeon_METRO 10 1,odeon_METRO 10 2,correspondance,,0.0
cluny la sorbonne_METRO 10 1,maubert mutualite_METRO 10 1,adjacence,METRO 10 1,307.937698656198
cluny la sorbonne_METRO 10 1,cluny la sorbonne_METRO 10 2,correspondance,,0.0
maubert mutualite_METRO 10 1,cardinal lemoine_METRO 10 1,adjacence,METRO 10 1,456.67693165267787
maubert mutualite_METRO 10 1,maubert mutualite_METRO 10 2,correspondance,,0.0
cardinal lemoine_METRO 10 1,jussieu_METRO 10 1,adjacence,METRO 10 1,263.50570858316894
cardinal lemoine_METRO 10 1,cardinal lemoine_METRO 10 2,correspondance,,0.0
jussieu_METRO 10 1,jussieu_METRO 10 1,correspondance,,0.0
jussieu_METRO 10 1,gare d'austerlitz_METRO 10 1,adjacence,METRO 10 1,870.6624504528276
jussieu_METRO 10 1,jussieu_METRO 10 2,correspondance,,0.0
gare d'austerlitz_METRO 10 1,gare d'austerlitz_METRO 10 1,correspondance,,0.0
gare d'austerlitz_METRO 10 1,gare d'austerlitz_METRO 10 2,correspondance,,0.0
boulogne pont de saint cloud_METRO 10 2,boulogne jean jaures_METRO 10 2,adjacence,METRO 10 2,772.5752016266882
boulogne jean jaures_METRO 10 2,michel ange molitor_METRO 10 2,adjacence,METRO 10 2,1707.3529297410037
michel ange molitor_METRO 10 2,michel ange molitor_METRO 10 2,correspondance,,0.0
michel ange molitor_METRO 10 2,chardon lagache_METRO 10 2,adjacence,METRO 10 2,345.0943549715139
chardon lagache_METRO 10 2,mirabeau_METRO 10 2,adjacence,METRO 10 2,511.090739088516
mirabeau_METRO 10 2,javel andre citroen_METRO 10 2,adjacence,METRO 10 2,427.6461445767697
javel andre citroen_METRO 10 2,charles michels_METRO 10 2,adjacence,METRO 10 2,559.3059403334752
charles michels_METRO 10 2,avenue emile zola_METRO 10 2,adjacence,METRO 10 2,664.0191996873392
avenue emile zola_METRO 10 2,la motte picquet grenelle_METRO 10 2,adjacence,METRO 10 2,346.51103898385736
la motte picquet grenelle_METRO 10 2,la motte picquet grenelle_METRO 10 2,correspondance,,0.0
la motte picquet grenelle_METRO 10 2,segur_METRO 10 2,adjacence,METRO 10 2,702.0187767287941
segur_METRO 10 2,duroc_METRO 10 2,adjacence,METRO 10 2,662.184721844393
duroc_METRO 10 2,duroc_METRO 10 2,correspondance,,0.0
duroc_METRO 10 2,vaneau_METRO 10 2,adjacence,METRO 10 2,372.43817052438675
duroc_METRO 10 2,duroc_METRO 13 1,correspondance,,0.0
duroc_METRO 10 2,duroc_METRO 13 2,correspondance,,0.0
vaneau_METRO 10 2,sevres babylone_METRO 10 2,adjacence,METRO 10 2,432.556471523219
sevres babylone_METRO 10 2,sevres babylone_METRO 10 2,correspondance,,0.0
sevres babylone_METRO 10 2,mabillon_METRO 10 2,adjacence,METRO 10 2,652.0718097934996
sevres babylone_METRO 10 2,sevres babylone_METRO 12,correspondance,,0.0
mabillon_METRO 10 2,odeon_METRO 10 2,adjacence,METRO 10 2,320.17427330758414
odeon_METRO 10 2,odeon_METRO 10 2,correspondance,,0.0
odeon_METRO 10 2,cluny la sorbonne_METRO 10 2,adjacence,METRO 10 2,286.1154897477105
cluny la sorbonne_METRO 10 2,maubert mutualite_METRO 10 2,adjacence,METRO 10 2,307.937698656198
maubert mutualite_METRO 10 2,cardinal lemoine_METRO 10 2,adjacence,METRO 10 2,456.67693165267787
cardinal lemoine_METRO 10 2,jussieu_METRO 10 2,adjacence,METRO 10 2,263.50570858316894
jussieu_METRO 10 2,jussieu_METRO 10 2,correspondance,,0.0
jussieu_METRO 10 2,gare d'austerlitz_METRO 10 2,adjacence,METRO 10 2,870.6624504528276
gare d'austerlitz_METRO 10 2,gare d'austerlitz_METRO 10 2,correspondance,,0.0
louis blanc_METRO 7BIS 1,louis blanc_METRO 7BIS 1,correspondance,,0.0
louis blanc_METRO 7BIS 1,jaures_METRO 7BIS 1,adjacence,METRO 7BIS 1,597.0947056639902
louis blanc_METRO 7BIS 1,louis blanc_METRO 7BIS 2,correspondance,,0.0
jaures_METRO 7BIS 1,jaures_METRO 7BIS 1,correspondance,,0.0
jaures_METRO 7BIS 1,bolivar_METRO 7BIS 1,adjacence,METRO 7BIS 1,375.7709428249721
jaures_METRO 7BIS 1,jaures_METRO 7BIS 2,correspondance,,0.0
bolivar_METRO 7BIS 1,buttes chaumont_METRO 7BIS 1,adjacence,METRO 7BIS 1,574.4267536802595
bolivar_METRO 7BIS 1,bolivar_METRO 7BIS 2,correspondance,,0.0
buttes chaumont_METRO 7BIS 1,botzaris_METRO 7BIS 1,adjacence,METRO 7BIS 1,521.4399232852373
buttes chaumont_METRO 7BIS 1,buttes chaumont_METRO 7BIS 2,correspondance,,0.0
botzaris_METRO 7BIS 1,danube_METRO 7BIS 1,adjacence,METRO 7BIS 1,475.67363405413056
botzaris_METRO 7BIS 1,botzaris_METRO 7BIS 2,correspondance,,0.0
danube_METRO 7BIS 1,pre saint gervais_METRO 7BIS 1,adjacence,METRO 7BIS 1,369.181084141867
pre saint gervais_METRO 7BIS 1,pre saint gervais_METRO 7BIS 2,correspondance,,0.0
louis blanc_METRO 7BIS 2,jaures_METRO 7BIS 2,adjacence,METRO 7BIS 2,414.73433162880605
louis blanc_METRO 7BIS 2,louis blanc_METRO 7BIS 2,correspondance,,0.0
jaures_METRO 7BIS 2,bolivar_METRO 7BIS 2,adjacence,METRO 7BIS 2,337.98577646873986
jaures_METRO 7BIS 2,jaures_METRO 7BIS 2,correspondance,,0.0
bolivar_METRO 7BIS 2,buttes chaumont_METRO 7BIS 2,adjacence,METRO 7BIS 2,574.4267536802595
buttes chaumont_METRO 7BIS 2,botzaris_METRO 7BIS 2,adjacence,METRO 7BIS 2,521.4399232852373
botzaris_METRO 7BIS 2,place des fetes_METRO 7BIS 2,adjacence,METRO 7BIS 2,444.63447663966843
place des fetes_METRO 7BIS 2,pre saint gervais_METRO 7BIS 2,adjacence,METRO 7BIS 2,546.1722774694589
place des fetes_METRO 7BIS 2,place des fetes_METRO 7BIS 2,correspondance,,0.0
place des fetes_METRO 7BIS 2,place des fetes_METRO 11,correspondance,,0.0
chatelet_METRO 11,chatelet_METRO 11,correspondance,,0.0
chatelet_METRO 11,hotel de ville_METRO 11,adjacence,METRO 11,400.4439107924737
chatelet_METRO 11,chatelet_METRO 14,correspondance,,0.0
hotel de ville_METRO 11,hotel de ville_METRO 11,correspondance,,0.0
hotel de ville_METRO 11,rambuteau_METRO 11,adjacence,METRO 11,437.71661147864944
rambuteau_METRO 11,arts et metiers_METRO 11,adjacence,METRO 11,542.1838303002879
arts et metiers_METRO 11,arts et metiers_METRO 11,correspondance,,0.0
arts et metiers_METRO 11,republique_METRO 11,adjacence,METRO 11,509.652340488845
republique_METRO 11,republique_METRO 11,correspondance,,0.0
republique_METRO 11,goncourt_METRO 11,adjacence,METRO 11,646.1744912221525
goncourt_METRO 11,belleville_METRO 11,adjacence,METRO 11,454.9364453461358
belleville_METRO 11,belleville_METRO 11,correspondance,,0.0
belleville_METRO 11,pyrenees_METRO 11,adjacence,METRO 11,654.424490357452
pyrenees_METRO 11,jourdain_METRO 11,adjacence,METRO 11,330.32077919117626
jourdain_METRO 11,place des fetes_METRO 11,adjacence,METRO 11,332.1382607816819
place des fetes_METRO 11,place des fetes_METRO 11,correspondance,,0.0
place des fetes_METRO 11,telegraphe_METRO 11,adjacence,METRO 11,451.29181360086653
telegraphe_METRO 11,porte des lilas_METRO 11,adjacence,METRO 11,604.6948335016039
porte des lilas_METRO 11,porte des lilas_METRO 11,correspondance,,0.0
porte des lilas_METRO 11,mairie des lilas_METRO 11,adjacence,METRO 11,777.6391525784926
mairie des lilas_METRO 11,serge gainsbourg_METRO 11,adjacence,METRO 11,804.0553444354099
serge gainsbourg_METRO 11,romainville carnot_METRO 11,adjacence,METRO 11,1020.4369703618836
romainville carnot_METRO 11,montreuil hopital_METRO 11,adjacence,METRO 11,1150.2419964318904
montreuil hopital_METRO 11,la dhuys_METRO 11,adjacence,METRO 11,789.9894187403619
la dhuys_METRO 11,coteaux beauclair_METRO 11,adjacence,METRO 11,492.4628048642615
coteaux beauclair_METRO 11,rosny bois perrier_METRO 11,adjacence,METRO 11,966.4910821463455
rosny bois perrier_METRO 11,rosny bois perrier_METRO 11,correspondance,,0.0
mairie d'aubervilliers_METRO 12,aime cesaire_METRO 12,adjacence,METRO 12,663.256261505054
aime cesaire_METRO 12,front populaire_METRO 12,adjacence,METRO 12,882.811468025682
front populaire_METRO 12,porte de la chapelle_METRO 12,adjacence,METRO 12,1064.181699046296
porte de la chapelle_METRO 12,porte de la chapelle_METRO 12,correspondance,,0.0
porte de la chapelle_METRO 12,marcadet poissonniers_METRO 12,adjacence,METRO 12,970.4531042444484
marcadet poissonniers_METRO 12,marcadet poissonniers_METRO 12,correspondance,,0.0
marcadet poissonniers_METRO 12,jules joffrin_METRO 12,adjacence,METRO 12,385.27074468281694
jules joffrin_METRO 12,lamarck caulaincourt_METRO 12,adjacence,METRO 12,535.7435954106304
lamarck caulaincourt_METRO 12,abbesses_METRO 12,adjacence,METRO 12,568.0407664647726
abbesses_METRO 12,pigalle_METRO 12,adjacence,METRO 12,264.24582910025913
pigalle_METRO 12,pigalle_METRO 12,correspondance,,0.0
pigalle_METRO 12,saint georges_METRO 12,adjacence,METRO 12,456.13792857610406
saint georges_METRO 12,notre dame de lorette_METRO 12,adjacence,METRO 12,237.89894555389068
notre dame de lorette_METRO 12,trinite d'estienne d'orves_METRO 12,adjacence,METRO 12,323.32875377924745
trinite d'estienne d'orves_METRO 12,saint lazare_METRO 12,adjacence,METRO 12,653.5419401104505
saint lazare_METRO 12,saint lazare_METRO 12,correspondance,,0.0
saint lazare_METRO 12,madeleine_METRO 12,adjacence,METRO 12,572.9000609261708
saint lazare_METRO 12,saint lazare_METRO 13 1,correspondance,,0.0
saint lazare_METRO 12,saint lazare_METRO 13 2,correspondance,,0.0
saint lazare_METRO 12,saint lazare_METRO 14,correspondance,,0.0
madeleine_METRO 12,madeleine_METRO 12,correspondance,,0.0
madeleine_METRO 12,place de la concorde_METRO 12,adjacence,METRO 12,447.4189608417819
madeleine_METRO 12,madeleine_METRO 14,correspondance,,0.0
place de la concorde_METRO 12,place de la concorde_METRO 12,correspondance,,0.0
place de la concorde_METRO 12,assemblee nationale_METRO 12,adjacence,METRO 12,627.9448180823655
assemblee nationale_METRO 12,solferino_METRO 12,adjacence,METRO 12,300.11936059433884
solferino_METRO 12,rue du bac_METRO 12,adjacence,METRO 12,415.5256305478727
rue du bac_METRO 12,sevres babylone_METRO 12,adjacence,METRO 12,463.6071115623265
sevres babylone_METRO 12,sevres babylone_METRO 12,correspondance,,0.0
sevres babylone_METRO 12,rennes_METRO 12,adjacence,METRO 12,374.1375277045201
rennes_METRO 12,notre dame des champs_METRO 12,adjacence,METRO 12,397.69090508954224
notre dame des champs_METRO 12,montparnasse bienvenue_METRO 12,adjacence,METRO 12,634.6571513861978
montparnasse bienvenue_METRO 12,montparnasse bienvenue_METRO 12,correspondance,,0.0
montparnasse bienvenue_METRO 12,falguiere_METRO 12,adjacence,METRO 12,331.105269097511
montparnasse bienvenue_METRO 12,montparnasse bienvenue_METRO 13 1,correspondance,,0.0
montparnasse bienvenue_METRO 12,montparnasse bienvenue_METRO 13 2,correspondance,,0.0
falguiere_METRO 12,pasteur_METRO 12,adjacence,METRO 12,434.7697856313692
pasteur_METRO 12,pasteur_METRO 12,correspondance,,0.0
pasteur_METRO 12,volontaires_METRO 12,adjacence,METRO 12,380.0567404072172
volontaires_METRO 12,vaugirard_METRO 12,adjacence,METRO 12,548.7286059373347
vaugirard_METRO 12,convention_METRO 12,adjacence,METRO 12,447.6413108061487
convention_METRO 12,porte de versailles_METRO 12,adjacence,METRO 12,775.1892081543258
porte de versailles_METRO 12,porte de versailles_METRO 12,correspondance,,0.0
porte de versailles_METRO 12,porte de vanves_METRO 12,adjacence,METRO 12,1386.0123457560587
porte de vanves_METRO 12,porte de vanves_METRO 12,correspondance,,0.0
porte de vanves_METRO 12,corentin celton_METRO 12,adjacence,METRO 12,1999.262550042675
porte de vanves_METRO 12,porte de vanves_METRO 13 1,correspondance,,0.0
porte de vanves_METRO 12,porte de vanves_METRO 13 2,correspondance,,0.0
corentin celton_METRO 12,mairie d'issy_METRO 12,adjacence,METRO 12,522.8025546854255
saint denis universite_METRO 13 1,basilique de saint denis_METRO 13 1,adjacence,METRO 13 1,913.0425424729846
basilique de saint denis_METRO 13 1,basilique de saint denis_METRO 13 1,correspondance,,0.0
basilique de saint denis_METRO 13 1,saint denis porte de paris_METRO 13 1,adjacence,METRO 13 1,788.8296532379285
saint denis porte de paris_METRO 13 1,saint denis porte de paris_METRO 13 1,correspondance,,0.0
saint denis porte de paris_METRO 13 1,carrefour pleyel_METRO 13 1,adjacence,METRO 13 1,1563.7455132569737
carrefour pleyel_METRO 13 1,mairie de saint ouen_METRO 13 1,adjacence,METRO 13 1,1009.183519771341
mairie de saint ouen_METRO 13 1,mairie de saint ouen_METRO 13 1,correspondance,,0.0
mairie de saint ouen_METRO 13 1,garibaldi_METRO 13 1,adjacence,METRO 13 1,817.2827125492478
mairie de saint ouen_METRO 13 1,mairie de saint ouen_METRO 14,correspondance,,0.0
garibaldi_METRO 13 1,porte de saint ouen_METRO 13 1,adjacence,METRO 13 1,992.4981325485342
porte de saint ouen_METRO 13 1,porte de saint ouen_METRO 13 1,correspondance,,0.0
porte de saint ouen_METRO 13 1,guy moquet_METRO 13 1,adjacence,METRO 13 1,637.180003216511
guy moquet_METRO 13 1,la fourche_METRO 13 1,adjacence,METRO 13 1,568.4793441710194
la fourche_METRO 13 1,place de clichy_METRO 13 1,adjacence,METRO 13 1,407.52345744843467
la fourche_METRO 13 1,la fourche_METRO 13 2,correspondance,,0.0
place de clichy_METRO 13 1,place de clichy_METRO 13 1,correspondance,,0.0
place de clichy_METRO 13 1,liege_METRO 13 1,adjacence,METRO 13 1,463.99293179473625
place de clichy_METRO 13 1,place de clichy_METRO 13 2,correspondance,,0.0
liege_METRO 13 1,saint lazare_METRO 13 1,adjacence,METRO 13 1,353.37887292759285
